Time (h),miR-200,ZEB mRNA ,miR-34,SNAIL mRNA,Signal driving SNAIL
185.19,1791.074794,808.2854177,16990.08134,458.5095969,50000
185.2,1791.075283,808.2853361,16990.08359,458.5095983,50000
185.21,1791.075773,808.2852544,16990.08584,458.5095997,50000
185.22,1791.076262,808.2851728,16990.08809,458.5096011,50000
185.23,1791.076751,808.2850912,16990.09034,458.5096025,50000
185.24,1791.07724,808.2850096,16990.09258,458.5096039,50000
185.25,1791.077729,808.284928,16990.09483,458.5096053,50000
185.26,1791.078218,808.2848465,16990.09708,458.5096066,50000
185.27,1791.078707,808.284765,16990.09932,458.509608,50000
185.28,1791.079195,808.2846835,16990.10157,458.5096094,50000
185.29,1791.079684,808.2846021,16990.10381,458.5096108,50000
185.3,1791.080172,808.2845206,16990.10605,458.5096122,50000
185.31,1791.08066,808.2844392,16990.1083,458.5096136,50000
185.32,1791.081148,808.2843579,16990.11054,458.509615,50000
185.33,1791.081636,808.2842765,16990.11278,458.5096163,50000
185.34,1791.082123,808.2841952,16990.11502,458.5096177,50000
185.35,1791.082611,808.2841139,16990.11726,458.5096191,50000
185.36,1791.083099,808.2840326,16990.1195,458.5096205,50000
185.37,1791.083586,808.2839514,16990.12173,458.5096219,50000
185.38,1791.084073,808.2838702,16990.12397,458.5096233,50000
185.39,1791.08456,808.283789,16990.12621,458.5096247,50000
185.4,1791.085047,808.2837078,16990.12844,458.509626,50000
185.41,1791.085534,808.2836267,16990.13068,458.5096274,50000
185.42,1791.086021,808.2835455,16990.13291,458.5096288,50000
185.43,1791.086507,808.2834644,16990.13514,458.5096302,50000
185.44,1791.086994,808.2833834,16990.13738,458.5096316,50000
185.45,1791.08748,808.2833023,16990.13961,458.5096329,50000
185.46,1791.087966,808.2832213,16990.14184,458.5096343,50000
185.47,1791.088452,808.2831403,16990.14407,458.5096357,50000
185.48,1791.088938,808.2830594,16990.1463,458.5096371,50000
185.49,1791.089424,808.2829784,16990.14852,458.5096385,50000
185.5,1791.08991,808.2828975,16990.15075,458.5096398,50000
185.51,1791.090395,808.2828166,16990.15298,458.5096412,50000
185.52,1791.090881,808.2827357,16990.1552,458.5096426,50000
185.53,1791.091366,808.2826549,16990.15743,458.509644,50000
185.54,1791.091851,808.2825741,16990.15965,458.5096453,50000
185.55,1791.092336,808.2824933,16990.16188,458.5096467,50000
185.56,1791.092821,808.2824125,16990.1641,458.5096481,50000
185.57,1791.093306,808.2823318,16990.16632,458.5096495,50000
185.58,1791.093791,808.2822511,16990.16854,458.5096509,50000
185.59,1791.094275,808.2821704,16990.17076,458.5096522,50000
185.6,1791.094759,808.2820897,16990.17298,458.5096536,50000
185.61,1791.095244,808.2820091,16990.1752,458.509655,50000
185.62,1791.095728,808.2819285,16990.17742,458.5096564,50000
185.63,1791.096212,808.2818479,16990.17964,458.5096577,50000
185.64,1791.096696,808.2817673,16990.18185,458.5096591,50000
185.65,1791.09718,808.2816868,16990.18407,458.5096605,50000
185.66,1791.097663,808.2816063,16990.18628,458.5096618,50000
185.67,1791.098147,808.2815258,16990.1885,458.5096632,50000
185.68,1791.09863,808.2814453,16990.19071,458.5096646,50000
185.69,1791.099114,808.2813649,16990.19292,458.509666,50000
185.7,1791.099597,808.2812844,16990.19514,458.5096673,50000
185.71,1791.10008,808.2812041,16990.19735,458.5096687,50000
185.72,1791.100563,808.2811237,16990.19956,458.5096701,50000
185.73,1791.101045,808.2810434,16990.20177,458.5096714,50000
185.74,1791.101528,808.280963,16990.20398,458.5096728,50000
185.75,1791.102011,808.2808827,16990.20618,458.5096742,50000
185.76,1791.102493,808.2808025,16990.20839,458.5096755,50000
185.77,1791.102975,808.2807222,16990.2106,458.5096769,50000
185.78,1791.103457,808.280642,16990.2128,458.5096783,50000
185.79,1791.103939,808.2805618,16990.21501,458.5096797,50000
185.8,1791.104421,808.2804817,16990.21721,458.509681,50000
185.81,1791.104903,808.2804015,16990.21942,458.5096824,50000
185.82,1791.105385,808.2803214,16990.22162,458.5096838,50000
185.83,1791.105866,808.2802413,16990.22382,458.5096851,50000
185.84,1791.106348,808.2801612,16990.22602,458.5096865,50000
185.85,1791.106829,808.2800812,16990.22822,458.5096879,50000
185.86,1791.10731,808.2800012,16990.23042,458.5096892,50000
185.87,1791.107791,808.2799212,16990.23262,458.5096906,50000
185.88,1791.108272,808.2798412,16990.23482,458.5096919,50000
185.89,1791.108753,808.2797613,16990.23702,458.5096933,50000
185.9,1791.109234,808.2796813,16990.23921,458.5096947,50000
185.91,1791.109714,808.2796014,16990.24141,458.509696,50000
185.92,1791.110195,808.2795216,16990.2436,458.5096974,50000
185.93,1791.110675,808.2794417,16990.2458,458.5096988,50000
185.94,1791.111155,808.2793619,16990.24799,458.5097001,50000
185.95,1791.111635,808.2792821,16990.25018,458.5097015,50000
185.96,1791.112115,808.2792023,16990.25238,458.5097028,50000
185.97,1791.112595,808.2791226,16990.25457,458.5097042,50000
185.98,1791.113075,808.2790428,16990.25676,458.5097056,50000
185.99,1791.113555,808.2789631,16990.25895,458.5097069,50000
186,1791.114034,808.2788834,16990.26114,458.5097083,50000
186.01,1791.114513,808.2788038,16990.26332,458.5097096,50000
186.02,1791.114993,808.2787242,16990.26551,458.509711,50000
186.03,1791.115472,808.2786446,16990.2677,458.5097124,50000
186.04,1791.115951,808.278565,16990.26988,458.5097137,50000
186.05,1791.11643,808.2784854,16990.27207,458.5097151,50000
186.06,1791.116908,808.2784059,16990.27425,458.5097164,50000
186.07,1791.117387,808.2783264,16990.27644,458.5097178,50000
186.08,1791.117866,808.2782469,16990.27862,458.5097192,50000
186.09,1791.118344,808.2781674,16990.2808,458.5097205,50000
186.1,1791.118822,808.278088,16990.28298,458.5097219,50000
186.11,1791.1193,808.2780086,16990.28516,458.5097232,50000
186.12,1791.119778,808.2779292,16990.28734,458.5097246,50000
186.13,1791.120256,808.2778498,16990.28952,458.5097259,50000
186.14,1791.120734,808.2777705,16990.2917,458.5097273,50000
186.15,1791.121212,808.2776912,16990.29388,458.5097286,50000
186.16,1791.121689,808.2776119,16990.29605,458.50973,50000
186.17,1791.122167,808.2775326,16990.29823,458.5097313,50000
186.18,1791.122644,808.2774534,16990.30041,458.5097327,50000
186.19,1791.123121,808.2773741,16990.30258,458.5097341,50000
186.2,1791.123598,808.2772949,16990.30475,458.5097354,50000
186.21,1791.124075,808.2772158,16990.30693,458.5097368,50000
186.22,1791.124552,808.2771366,16990.3091,458.5097381,50000
186.23,1791.125029,808.2770575,16990.31127,458.5097395,50000
186.24,1791.125506,808.2769784,16990.31344,458.5097408,50000
186.25,1791.125982,808.2768993,16990.31561,458.5097422,50000
186.26,1791.126459,808.2768202,16990.31778,458.5097435,50000
186.27,1791.126935,808.2767412,16990.31995,458.5097449,50000
186.28,1791.127411,808.2766622,16990.32212,458.5097462,50000
186.29,1791.127887,808.2765832,16990.32428,458.5097476,50000
186.3,1791.128363,808.2765043,16990.32645,458.5097489,50000
186.31,1791.128839,808.2764253,16990.32862,458.5097503,50000
186.32,1791.129314,808.2763464,16990.33078,458.5097516,50000
186.33,1791.12979,808.2762675,16990.33295,458.509753,50000
186.34,1791.130266,808.2761886,16990.33511,458.5097543,50000
186.35,1791.130741,808.2761098,16990.33727,458.5097556,50000
186.36,1791.131216,808.276031,16990.33943,458.509757,50000
186.37,1791.131691,808.2759522,16990.34159,458.5097583,50000
186.38,1791.132166,808.2758734,16990.34375,458.5097597,50000
186.39,1791.132641,808.2757947,16990.34591,458.509761,50000
186.4,1791.133116,808.2757159,16990.34807,458.5097624,50000
186.41,1791.13359,808.2756372,16990.35023,458.5097637,50000
186.42,1791.134065,808.2755586,16990.35239,458.5097651,50000
186.43,1791.134539,808.2754799,16990.35455,458.5097664,50000
186.44,1791.135014,808.2754013,16990.3567,458.5097678,50000
186.45,1791.135488,808.2753227,16990.35886,458.5097691,50000
186.46,1791.135962,808.2752441,16990.36101,458.5097704,50000
186.47,1791.136436,808.2751655,16990.36316,458.5097718,50000
186.48,1791.13691,808.275087,16990.36532,458.5097731,50000
186.49,1791.137384,808.2750085,16990.36747,458.5097745,50000
186.5,1791.137857,808.27493,16990.36962,458.5097758,50000
186.51,1791.138331,808.2748515,16990.37177,458.5097772,50000
186.52,1791.138804,808.2747731,16990.37392,458.5097785,50000
186.53,1791.139277,808.2746946,16990.37607,458.5097798,50000
186.54,1791.139751,808.2746162,16990.37822,458.5097812,50000
186.55,1791.140224,808.2745379,16990.38037,458.5097825,50000
186.56,1791.140697,808.2744595,16990.38251,458.5097839,50000
186.57,1791.141169,808.2743812,16990.38466,458.5097852,50000
186.58,1791.141642,808.2743029,16990.38681,458.5097865,50000
186.59,1791.142115,808.2742246,16990.38895,458.5097879,50000
186.6,1791.142587,808.2741463,16990.39109,458.5097892,50000
186.61,1791.14306,808.2740681,16990.39324,458.5097905,50000
186.62,1791.143532,808.2739899,16990.39538,458.5097919,50000
186.63,1791.144004,808.2739117,16990.39752,458.5097932,50000
186.64,1791.144476,808.2738335,16990.39966,458.5097946,50000
186.65,1791.144948,808.2737554,16990.4018,458.5097959,50000
186.66,1791.14542,808.2736772,16990.40394,458.5097972,50000
186.67,1791.145891,808.2735991,16990.40608,458.5097986,50000
186.68,1791.146363,808.2735211,16990.40822,458.5097999,50000
186.69,1791.146835,808.273443,16990.41036,458.5098012,50000
186.7,1791.147306,808.273365,16990.41249,458.5098026,50000
186.71,1791.147777,808.273287,16990.41463,458.5098039,50000
186.72,1791.148248,808.273209,16990.41677,458.5098052,50000
186.73,1791.148719,808.273131,16990.4189,458.5098066,50000
186.74,1791.14919,808.2730531,16990.42103,458.5098079,50000
186.75,1791.149661,808.2729752,16990.42317,458.5098092,50000
186.76,1791.150132,808.2728973,16990.4253,458.5098106,50000
186.77,1791.150602,808.2728194,16990.42743,458.5098119,50000
186.78,1791.151073,808.2727415,16990.42956,458.5098132,50000
186.79,1791.151543,808.2726637,16990.43169,458.5098146,50000
186.8,1791.152014,808.2725859,16990.43382,458.5098159,50000
186.81,1791.152484,808.2725081,16990.43595,458.5098172,50000
186.82,1791.152954,808.2724304,16990.43808,458.5098186,50000
186.83,1791.153424,808.2723526,16990.4402,458.5098199,50000
186.84,1791.153894,808.2722749,16990.44233,458.5098212,50000
186.85,1791.154363,808.2721972,16990.44446,458.5098225,50000
186.86,1791.154833,808.2721196,16990.44658,458.5098239,50000
186.87,1791.155302,808.2720419,16990.44871,458.5098252,50000
186.88,1791.155772,808.2719643,16990.45083,458.5098265,50000
186.89,1791.156241,808.2718867,16990.45295,458.5098279,50000
186.9,1791.15671,808.2718091,16990.45507,458.5098292,50000
186.91,1791.157179,808.2717315,16990.4572,458.5098305,50000
186.92,1791.157648,808.271654,16990.45932,458.5098318,50000
186.93,1791.158117,808.2715765,16990.46144,458.5098332,50000
186.94,1791.158586,808.271499,16990.46356,458.5098345,50000
186.95,1791.159055,808.2714215,16990.46567,458.5098358,50000
186.96,1791.159523,808.2713441,16990.46779,458.5098371,50000
186.97,1791.159992,808.2712667,16990.46991,458.5098385,50000
186.98,1791.16046,808.2711893,16990.47203,458.5098398,50000
186.99,1791.160928,808.2711119,16990.47414,458.5098411,50000
187,1791.161396,808.2710345,16990.47626,458.5098424,50000
187.01,1791.161864,808.2709572,16990.47837,458.5098438,50000
187.02,1791.162332,808.2708799,16990.48048,458.5098451,50000
187.03,1791.1628,808.2708026,16990.4826,458.5098464,50000
187.04,1791.163268,808.2707253,16990.48471,458.5098477,50000
187.05,1791.163735,808.2706481,16990.48682,458.5098491,50000
187.06,1791.164203,808.2705709,16990.48893,458.5098504,50000
187.07,1791.16467,808.2704937,16990.49104,458.5098517,50000
187.08,1791.165137,808.2704165,16990.49315,458.509853,50000
187.09,1791.165604,808.2703393,16990.49526,458.5098543,50000
187.1,1791.166071,808.2702622,16990.49737,458.5098557,50000
187.11,1791.166538,808.2701851,16990.49947,458.509857,50000
187.12,1791.167005,808.270108,16990.50158,458.5098583,50000
187.13,1791.167472,808.2700309,16990.50369,458.5098596,50000
187.14,1791.167939,808.2699539,16990.50579,458.5098609,50000
187.15,1791.168405,808.2698768,16990.50789,458.5098623,50000
187.16,1791.168871,808.2697998,16990.51,458.5098636,50000
187.17,1791.169338,808.2697228,16990.5121,458.5098649,50000
187.18,1791.169804,808.2696459,16990.5142,458.5098662,50000
187.19,1791.17027,808.269569,16990.5163,458.5098675,50000
187.2,1791.170736,808.269492,16990.5184,458.5098689,50000
187.21,1791.171202,808.2694151,16990.5205,458.5098702,50000
187.22,1791.171668,808.2693383,16990.5226,458.5098715,50000
187.23,1791.172133,808.2692614,16990.5247,458.5098728,50000
187.24,1791.172599,808.2691846,16990.5268,458.5098741,50000
187.25,1791.173065,808.2691078,16990.5289,458.5098754,50000
187.26,1791.17353,808.269031,16990.53099,458.5098767,50000
187.27,1791.173995,808.2689542,16990.53309,458.5098781,50000
187.28,1791.17446,808.2688775,16990.53518,458.5098794,50000
187.29,1791.174925,808.2688008,16990.53728,458.5098807,50000
187.3,1791.17539,808.2687241,16990.53937,458.509882,50000
187.31,1791.175855,808.2686474,16990.54146,458.5098833,50000
187.32,1791.17632,808.2685707,16990.54356,458.5098846,50000
187.33,1791.176785,808.2684941,16990.54565,458.5098859,50000
187.34,1791.177249,808.2684175,16990.54774,458.5098873,50000
187.35,1791.177714,808.2683409,16990.54983,458.5098886,50000
187.36,1791.178178,808.2682643,16990.55192,458.5098899,50000
187.37,1791.178642,808.2681878,16990.55401,458.5098912,50000
187.38,1791.179106,808.2681112,16990.55609,458.5098925,50000
187.39,1791.17957,808.2680347,16990.55818,458.5098938,50000
187.4,1791.180034,808.2679583,16990.56027,458.5098951,50000
187.41,1791.180498,808.2678818,16990.56235,458.5098964,50000
187.42,1791.180962,808.2678054,16990.56444,458.5098977,50000
187.43,1791.181426,808.2677289,16990.56652,458.5098991,50000
187.44,1791.181889,808.2676525,16990.56861,458.5099004,50000
187.45,1791.182353,808.2675762,16990.57069,458.5099017,50000
187.46,1791.182816,808.2674998,16990.57277,458.509903,50000
187.47,1791.183279,808.2674235,16990.57485,458.5099043,50000
187.48,1791.183742,808.2673471,16990.57693,458.5099056,50000
187.49,1791.184205,808.2672709,16990.57901,458.5099069,50000
187.5,1791.184668,808.2671946,16990.58109,458.5099082,50000
187.51,1791.185131,808.2671183,16990.58317,458.5099095,50000
187.52,1791.185594,808.2670421,16990.58525,458.5099108,50000
187.53,1791.186056,808.2669659,16990.58733,458.5099121,50000
187.54,1791.186519,808.2668897,16990.5894,458.5099134,50000
187.55,1791.186981,808.2668135,16990.59148,458.5099147,50000
187.56,1791.187444,808.2667374,16990.59355,458.5099161,50000
187.57,1791.187906,808.2666613,16990.59563,458.5099174,50000
187.58,1791.188368,808.2665852,16990.5977,458.5099187,50000
187.59,1791.18883,808.2665091,16990.59978,458.50992,50000
187.6,1791.189292,808.266433,16990.60185,458.5099213,50000
187.61,1791.189754,808.266357,16990.60392,458.5099226,50000
187.62,1791.190216,808.266281,16990.60599,458.5099239,50000
187.63,1791.190677,808.266205,16990.60806,458.5099252,50000
187.64,1791.191139,808.266129,16990.61013,458.5099265,50000
187.65,1791.1916,808.266053,16990.6122,458.5099278,50000
187.66,1791.192062,808.2659771,16990.61427,458.5099291,50000
187.67,1791.192523,808.2659012,16990.61634,458.5099304,50000
187.68,1791.192984,808.2658253,16990.6184,458.5099317,50000
187.69,1791.193445,808.2657494,16990.62047,458.509933,50000
187.7,1791.193906,808.2656736,16990.62253,458.5099343,50000
187.71,1791.194367,808.2655977,16990.6246,458.5099356,50000
187.72,1791.194828,808.2655219,16990.62666,458.5099369,50000
187.73,1791.195288,808.2654461,16990.62873,458.5099382,50000
187.74,1791.195749,808.2653704,16990.63079,458.5099395,50000
187.75,1791.196209,808.2652946,16990.63285,458.5099408,50000
187.76,1791.19667,808.2652189,16990.63491,458.5099421,50000
187.77,1791.19713,808.2651432,16990.63697,458.5099434,50000
187.78,1791.19759,808.2650675,16990.63903,458.5099447,50000
187.79,1791.19805,808.2649918,16990.64109,458.509946,50000
187.8,1791.19851,808.2649162,16990.64315,458.5099473,50000
187.81,1791.19897,808.2648406,16990.64521,458.5099486,50000
187.82,1791.19943,808.264765,16990.64727,458.5099499,50000
187.83,1791.19989,808.2646894,16990.64932,458.5099512,50000
187.84,1791.200349,808.2646138,16990.65138,458.5099525,50000
187.85,1791.200809,808.2645383,16990.65343,458.5099538,50000
187.86,1791.201268,808.2644628,16990.65549,458.5099551,50000
187.87,1791.201728,808.2643873,16990.65754,458.5099564,50000
187.88,1791.202187,808.2643118,16990.6596,458.5099576,50000
187.89,1791.202646,808.2642363,16990.66165,458.5099589,50000
187.9,1791.203105,808.2641609,16990.6637,458.5099602,50000
187.91,1791.203564,808.2640855,16990.66575,458.5099615,50000
187.92,1791.204023,808.2640101,16990.6678,458.5099628,50000
187.93,1791.204482,808.2639347,16990.66985,458.5099641,50000
187.94,1791.20494,808.2638593,16990.6719,458.5099654,50000
187.95,1791.205399,808.263784,16990.67395,458.5099667,50000
187.96,1791.205857,808.2637087,16990.676,458.509968,50000
187.97,1791.206316,808.2636334,16990.67804,458.5099693,50000
187.98,1791.206774,808.2635581,16990.68009,458.5099706,50000
187.99,1791.207232,808.2634828,16990.68213,458.5099719,50000
188,1791.20769,808.2634076,16990.68418,458.5099732,50000
188.01,1791.208148,808.2633324,16990.68622,458.5099745,50000
188.02,1791.208606,808.2632572,16990.68827,458.5099757,50000
188.03,1791.209064,808.263182,16990.69031,458.509977,50000
188.04,1791.209522,808.2631069,16990.69235,458.5099783,50000
188.05,1791.20998,808.2630317,16990.69439,458.5099796,50000
188.06,1791.210437,808.2629566,16990.69643,458.5099809,50000
188.07,1791.210895,808.2628815,16990.69847,458.5099822,50000
188.08,1791.211352,808.2628064,16990.70051,458.5099835,50000
188.09,1791.211809,808.2627314,16990.70255,458.5099848,50000
188.1,1791.212266,808.2626563,16990.70459,458.5099861,50000
188.11,1791.212723,808.2625813,16990.70663,458.5099873,50000
188.12,1791.21318,808.2625063,16990.70867,458.5099886,50000
188.13,1791.213637,808.2624313,16990.7107,458.5099899,50000
188.14,1791.214094,808.2623564,16990.71274,458.5099912,50000
188.15,1791.214551,808.2622815,16990.71477,458.5099925,50000
188.16,1791.215008,808.2622065,16990.71681,458.5099938,50000
188.17,1791.215464,808.2621316,16990.71884,458.5099951,50000
188.18,1791.215921,808.2620568,16990.72087,458.5099963,50000
188.19,1791.216377,808.2619819,16990.7229,458.5099976,50000
188.2,1791.216833,808.2619071,16990.72494,458.5099989,50000
188.21,1791.217289,808.2618322,16990.72697,458.5100002,50000
188.22,1791.217745,808.2617575,16990.729,458.5100015,50000
188.23,1791.218201,808.2616827,16990.73103,458.5100028,50000
188.24,1791.218657,808.2616079,16990.73305,458.5100041,50000
188.25,1791.219113,808.2615332,16990.73508,458.5100053,50000
188.26,1791.219569,808.2614585,16990.73711,458.5100066,50000
188.27,1791.220025,808.2613838,16990.73914,458.5100079,50000
188.28,1791.22048,808.2613091,16990.74116,458.5100092,50000
188.29,1791.220936,808.2612344,16990.74319,458.5100105,50000
188.3,1791.221391,808.2611598,16990.74521,458.5100117,50000
188.31,1791.221846,808.2610852,16990.74724,458.510013,50000
188.32,1791.222301,808.2610106,16990.74926,458.5100143,50000
188.33,1791.222756,808.260936,16990.75128,458.5100156,50000
188.34,1791.223212,808.2608614,16990.7533,458.5100169,50000
188.35,1791.223666,808.2607869,16990.75533,458.5100182,50000
188.36,1791.224121,808.2607123,16990.75735,458.5100194,50000
188.37,1791.224576,808.2606378,16990.75937,458.5100207,50000
188.38,1791.225031,808.2605633,16990.76139,458.510022,50000
188.39,1791.225485,808.2604889,16990.7634,458.5100233,50000
188.4,1791.22594,808.2604144,16990.76542,458.5100245,50000
188.41,1791.226394,808.26034,16990.76744,458.5100258,50000
188.42,1791.226848,808.2602656,16990.76946,458.5100271,50000
188.43,1791.227303,808.2601912,16990.77147,458.5100284,50000
188.44,1791.227757,808.2601168,16990.77349,458.5100297,50000
188.45,1791.228211,808.2600425,16990.7755,458.5100309,50000
188.46,1791.228665,808.2599682,16990.77752,458.5100322,50000
188.47,1791.229119,808.2598939,16990.77953,458.5100335,50000
188.48,1791.229573,808.2598196,16990.78154,458.5100348,50000
188.49,1791.230026,808.2597453,16990.78355,458.510036,50000
188.5,1791.23048,808.259671,16990.78557,458.5100373,50000
188.51,1791.230933,808.2595968,16990.78758,458.5100386,50000
188.52,1791.231387,808.2595226,16990.78959,458.5100399,50000
188.53,1791.23184,808.2594484,16990.7916,458.5100411,50000
188.54,1791.232293,808.2593742,16990.7936,458.5100424,50000
188.55,1791.232747,808.2593001,16990.79561,458.5100437,50000
188.56,1791.2332,808.2592259,16990.79762,458.510045,50000
188.57,1791.233653,808.2591518,16990.79963,458.5100462,50000
188.58,1791.234106,808.2590777,16990.80163,458.5100475,50000
188.59,1791.234559,808.2590036,16990.80364,458.5100488,50000
188.6,1791.235011,808.2589296,16990.80564,458.5100501,50000
188.61,1791.235464,808.2588555,16990.80765,458.5100513,50000
188.62,1791.235917,808.2587815,16990.80965,458.5100526,50000
188.63,1791.236369,808.2587075,16990.81165,458.5100539,50000
188.64,1791.236822,808.2586335,16990.81366,458.5100551,50000
188.65,1791.237274,808.2585595,16990.81566,458.5100564,50000
188.66,1791.237726,808.2584856,16990.81766,458.5100577,50000
188.67,1791.238178,808.2584116,16990.81966,458.510059,50000
188.68,1791.23863,808.2583377,16990.82166,458.5100602,50000
188.69,1791.239082,808.2582638,16990.82366,458.5100615,50000
188.7,1791.239534,808.25819,16990.82566,458.5100628,50000
188.71,1791.239986,808.2581161,16990.82765,458.510064,50000
188.72,1791.240438,808.2580423,16990.82965,458.5100653,50000
188.73,1791.24089,808.2579685,16990.83165,458.5100666,50000
188.74,1791.241341,808.2578947,16990.83364,458.5100678,50000
188.75,1791.241793,808.2578209,16990.83564,458.5100691,50000
188.76,1791.242244,808.2577471,16990.83763,458.5100704,50000
188.77,1791.242695,808.2576734,16990.83963,458.5100716,50000
188.78,1791.243147,808.2575996,16990.84162,458.5100729,50000
188.79,1791.243598,808.2575259,16990.84361,458.5100742,50000
188.8,1791.244049,808.2574522,16990.8456,458.5100754,50000
188.81,1791.2445,808.2573786,16990.84759,458.5100767,50000
188.82,1791.244951,808.2573049,16990.84958,458.510078,50000
188.83,1791.245402,808.2572313,16990.85157,458.5100792,50000
188.84,1791.245853,808.2571577,16990.85356,458.5100805,50000
188.85,1791.246303,808.2570841,16990.85555,458.5100818,50000
188.86,1791.246754,808.2570105,16990.85754,458.510083,50000
188.87,1791.247204,808.256937,16990.85953,458.5100843,50000
188.88,1791.247655,808.2568634,16990.86151,458.5100856,50000
188.89,1791.248105,808.2567899,16990.8635,458.5100868,50000
188.9,1791.248555,808.2567164,16990.86548,458.5100881,50000
188.91,1791.249006,808.2566429,16990.86747,458.5100894,50000
188.92,1791.249456,808.2565694,16990.86945,458.5100906,50000
188.93,1791.249906,808.256496,16990.87144,458.5100919,50000
188.94,1791.250356,808.2564226,16990.87342,458.5100931,50000
188.95,1791.250806,808.2563491,16990.8754,458.5100944,50000
188.96,1791.251255,808.2562758,16990.87738,458.5100957,50000
188.97,1791.251705,808.2562024,16990.87936,458.5100969,50000
188.98,1791.252155,808.256129,16990.88134,458.5100982,50000
188.99,1791.252604,808.2560557,16990.88332,458.5100995,50000
189,1791.253054,808.2559824,16990.8853,458.5101007,50000
189.01,1791.253503,808.2559091,16990.88728,458.510102,50000
189.02,1791.253952,808.2558358,16990.88926,458.5101032,50000
189.03,1791.254402,808.2557625,16990.89124,458.5101045,50000
189.04,1791.254851,808.2556893,16990.89321,458.5101058,50000
189.05,1791.2553,808.255616,16990.89519,458.510107,50000
189.06,1791.255749,808.2555428,16990.89716,458.5101083,50000
189.07,1791.256198,808.2554696,16990.89914,458.5101095,50000
189.08,1791.256647,808.2553964,16990.90111,458.5101108,50000
189.09,1791.257095,808.2553233,16990.90308,458.510112,50000
189.1,1791.257544,808.2552501,16990.90506,458.5101133,50000
189.11,1791.257993,808.255177,16990.90703,458.5101146,50000
189.12,1791.258441,808.2551039,16990.909,458.5101158,50000
189.13,1791.25889,808.2550308,16990.91097,458.5101171,50000
189.14,1791.259338,808.2549578,16990.91294,458.5101183,50000
189.15,1791.259786,808.2548847,16990.91491,458.5101196,50000
189.16,1791.260235,808.2548117,16990.91688,458.5101208,50000
189.17,1791.260683,808.2547387,16990.91885,458.5101221,50000
189.18,1791.261131,808.2546657,16990.92081,458.5101234,50000
189.19,1791.261579,808.2545927,16990.92278,458.5101246,50000
189.2,1791.262027,808.2545197,16990.92475,458.5101259,50000
189.21,1791.262475,808.2544468,16990.92671,458.5101271,50000
189.22,1791.262922,808.2543739,16990.92868,458.5101284,50000
189.23,1791.26337,808.2543009,16990.93064,458.5101296,50000
189.24,1791.263818,808.2542281,16990.9326,458.5101309,50000
189.25,1791.264265,808.2541552,16990.93457,458.5101321,50000
189.26,1791.264713,808.2540823,16990.93653,458.5101334,50000
189.27,1791.26516,808.2540095,16990.93849,458.5101346,50000
189.28,1791.265607,808.2539367,16990.94045,458.5101359,50000
189.29,1791.266055,808.2538639,16990.94241,458.5101372,50000
189.3,1791.266502,808.2537911,16990.94437,458.5101384,50000
189.31,1791.266949,808.2537183,16990.94633,458.5101397,50000
189.32,1791.267396,808.2536456,16990.94829,458.5101409,50000
189.33,1791.267843,808.2535728,16990.95025,458.5101422,50000
189.34,1791.26829,808.2535001,16990.95221,458.5101434,50000
189.35,1791.268736,808.2534274,16990.95416,458.5101447,50000
189.36,1791.269183,808.2533547,16990.95612,458.5101459,50000
189.37,1791.26963,808.2532821,16990.95807,458.5101472,50000
189.38,1791.270076,808.2532094,16990.96003,458.5101484,50000
189.39,1791.270523,808.2531368,16990.96198,458.5101497,50000
189.4,1791.270969,808.2530642,16990.96394,458.5101509,50000
189.41,1791.271415,808.2529916,16990.96589,458.5101522,50000
189.42,1791.271862,808.252919,16990.96784,458.5101534,50000
189.43,1791.272308,808.2528465,16990.96979,458.5101547,50000
189.44,1791.272754,808.2527739,16990.97175,458.5101559,50000
189.45,1791.2732,808.2527014,16990.9737,458.5101572,50000
189.46,1791.273646,808.2526289,16990.97565,458.5101584,50000
189.47,1791.274092,808.2525564,16990.97759,458.5101596,50000
189.48,1791.274538,808.2524839,16990.97954,458.5101609,50000
189.49,1791.274983,808.2524115,16990.98149,458.5101621,50000
189.5,1791.275429,808.252339,16990.98344,458.5101634,50000
189.51,1791.275875,808.2522666,16990.98539,458.5101646,50000
189.52,1791.27632,808.2521942,16990.98733,458.5101659,50000
189.53,1791.276766,808.2521218,16990.98928,458.5101671,50000
189.54,1791.277211,808.2520494,16990.99122,458.5101684,50000
189.55,1791.277656,808.2519771,16990.99317,458.5101696,50000
189.56,1791.278102,808.2519048,16990.99511,458.5101709,50000
189.57,1791.278547,808.2518324,16990.99705,458.5101721,50000
189.58,1791.278992,808.2517601,16990.999,458.5101733,50000
189.59,1791.279437,808.2516879,16991.00094,458.5101746,50000
189.6,1791.279882,808.2516156,16991.00288,458.5101758,50000
189.61,1791.280327,808.2515433,16991.00482,458.5101771,50000
189.62,1791.280772,808.2514711,16991.00676,458.5101783,50000
189.63,1791.281216,808.2513989,16991.0087,458.5101796,50000
189.64,1791.281661,808.2513267,16991.01064,458.5101808,50000
189.65,1791.282106,808.2512545,16991.01257,458.5101821,50000
189.66,1791.28255,808.2511823,16991.01451,458.5101833,50000
189.67,1791.282995,808.2511102,16991.01645,458.5101845,50000
189.68,1791.283439,808.251038,16991.01839,458.5101858,50000
189.69,1791.283883,808.2509659,16991.02032,458.510187,50000
189.7,1791.284328,808.2508938,16991.02226,458.5101883,50000
189.71,1791.284772,808.2508217,16991.02419,458.5101895,50000
